product_id,product_name,catergory,original_price,actual_price,discounted_price,price_tier,rating,rating_count,total_ratings,is_discounted,rating_category,user_id,review_id,review_content,review_word_count
B09BCNQ9R2,"DYAZO USB 3.0 Type C Female to USB A Male Connector/Converter/Adapter Compatible for Samsung Galaxy Note s 20 10 Plus Ultra,Google Pixel 4 5 3 2 & Other Type-c Devices",Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,"$1,782.14 ", $499.00 , $139.00 ,Budget,4.2,,0,Yes,Postive,"narsatya,Jose Amicattu,Amazon Customer,Amazon Customer,Vignesh Elango,Dheeraj jha,Asfal A.,Liyaqat Ali Diwan",,,507
B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,"$18,916.22 "," $6,999.00 "," $2,599.00 ",Premium,4.5,,0,Yes,Postive,"Ak,Jitesh,anil,Umpo,G'DAS ENTERPRISES,Neetu,Vaibhav Adsul,Alok",,,1751
B071Z8M4KX,boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$2,700.00 ", $999.00 , $365.00 ,Midrange,4.1,,0,Yes,Postive,"tarun kumar,mahesh radheshyam tawari,Blackspade,Manoj Kumar,Kartik Sharma,Placeholder,Arun,Yuvashree",,,801
B09N3ZNHTY,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic, 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Gaming, ENx Tech, ASAP Charge, IWP, IPX4 Water Resistance (Bold Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$13,606.06 "," $4,490.00 "," $1,499.00 ",Premium,3.9,,0,Yes,Negative,"Anindya,Jacob angami,Dillip",,,5430
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics|WearableTechnology|SmartWatches,"$49,995.00 "," $9,999.00 "," $1,998.00 ",Premium,4.3,,0,Yes,Postive,"yogita ratre,Arun k.,Amol Basutkar,janarthanan,Naman,keshav Chelmeti,Hritik jain,Jatin Shah",,,4328
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics|WearableTechnology|SmartWatches,"$34,739.13 "," $7,990.00 "," $1,799.00 ",Premium,3.8,,0,Yes,Negative,"AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva",,,2781
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,"$1,477.27 ", $650.00 , $289.00 ,Midrange,4.3,,0,Yes,Postive,"RAJIV D.,Antony Gruz,ajay,Praveen kumar,Sujoy Paul,Amazon Customer,Sanjeet Tudu,Kartik Pandey",,,195
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice","$1,335.82 ", $895.00 , $599.00 ,Midrange,4.4,,0,Yes,Postive,"Anand,Aditya,Shiva,Saleem Kumar,A Sinha,Arghya Roy,mohsin,Shashank S Tambe",,,4797
B09CTRPSJR,"Storio Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Best Birthday Gift for Girls Boys, Multicolor (SC1667)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",$257.61 , $237.00 , $217.00 ,Budget,3.8,,0,Yes,Negative,"Udayakumar R.,Samson Sirla,Nitish Varshney,Bhuvana,kaaju,rakesh a.,Priti Sahu,Sumitha",,,863
B08JQN8DGZ,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$6,953.49 "," $2,990.00 "," $1,299.00 ",Premium,3.8,,0,Yes,Negative,"Anindya,Aditya Mondkar,Pawan Sharma,Vivek Prakash nakkeeran,Nishant Mridha,Rajlaxmi,babanna,Satish Golani",,,2934
B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work with Tablet Slot & Cup Holder Brown Black,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,"$1,839.47 ", $699.00 , $263.00 ,Midrange,3.5,,0,Yes,Negative,"Amazon Customer,Tamanna K,P Janarthan,Ram Sai,Deema Khuraana,Shubu,KAMAL KUMAR,Gopinadh.P",,,1271
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,"$1,754.39 "," $1,000.00 ", $569.00 ,Midrange,4.4,,0,Yes,Postive,"Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",,,335
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)",Electronics|WearableTechnology|SmartWatches,"$12,497.50 "," $4,999.00 "," $1,999.00 ",Premium,4.1,,0,Yes,Postive,"Sumit Nath,Aneesh Mohan,Yogesh Badekar,Manisha,Nishtha Goel,Sanjay,RAJINDER SINGH,Priyanka Chowdhury",,,1578
B08TV2P1N8,"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP  Charge, IPX7, Dual Pairing, BT v5.0, with Mic (Active Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$11,400.00 "," $3,990.00 "," $1,399.00 ",Premium,4.1,,0,Yes,Postive,"Punyabrata Mondal,ruma pal,Alam,Shaikh Raziya Irfan,Panmei,sharad Pathak,A.BASHEER,Amazon Customer",,,3544
B07XCM6T4N,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook Tablet Tray Desk Table Book with Free Phone Stand (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,"$6,517.39 "," $1,499.00 ", $349.00 ,Midrange,4.3,,0,Yes,Postive,"G D PUKALE,KM,Sudip Kundu,venkatesh,Shaik John Saida,Ramgopal sharma,Abhishek chaudhary,Rohit",,,448
B07T5DKR5D,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$1,078.38 ", $399.00 , $149.00 ,Budget,3.5,,0,Yes,Negative,"LAKSHMI NARAYANA HANUMANTHU,Shahrukh shaikh,satka,santosh ladkekar,Gvs G.,K.Sudhaakar Reddy,manikandan,Amazon Customer",,,1018
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$1,665.00 ", $999.00 , $599.00 ,Midrange,4.1,,0,Yes,Postive,"Sunny J.,Praveen Pavitrhran,nitesh,Yadav,vansh gurjar,Krishna,Pantiphun Gonmei,Santosh Panhale",,,1076
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear","$12,870.97 "," $3,990.00 "," $1,220.00 ",Premium,4.1,,0,Yes,Postive,"Deepanshu saini,Sunil S.,Aman,Aakash,Sushil Kumar,anil lokal,Furqana Angolkar,Shivam Bharti",,,973
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics|WearableTechnology|SmartWatches,"$33,285.71 "," $6,990.00 "," $1,499.00 ",Premium,3.9,,0,Yes,Negative,"Aby Jimson,Prasad Pavithran,Mahesh Chandra K M,Pannalal singroli,vinod thonti,Mayank Dunkwal,swarn,Rekha H gohil",,,646
B07JQKQ91F,"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$1,998.00 ", $999.00 , $499.00 ,Midrange,3.9,,0,Yes,Negative,"Pooja,Prashant,Kartikey Singh,Sailendra yadav,SHRINIVAS JAWALKAR,shyam,girishkumarlanka,Nidhi",,,2077
B08W56G1K9,LAPSTER Spiral Charger Spiral Charger Cable Protectors for Wires Data Cable Saver Charging Cord Protective Cable Cover Set of 3 (12 Pieces),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,"$9,990.00 ", $999.00 , $99.00 ,Midrange,4.1,,0,Yes,Postive,"Happy customer,Screcko,Alka Agrawal,madhu,Udit Jain,vasuki,Shivansh Rajput,Karthik",,,725
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,"$4,811.11 "," $1,299.00 ", $349.00 ,Midrange,4,,0,Yes,Postive,"Rakesh Roshan,Kani,Amazon Customer,Amazon Customer,Cheekoti Rameshwara murthy,MBS GOLD JEWELLERS,Durvesh Sawant,Wilson Rodrigues",,,441
B01L8ZNWN2,"HP v236w USB 2.0 64GB Pen Drive, Metal",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,"$4,687.50 "," $1,500.00 ", $475.00 ,Midrange,4.2,,0,Yes,Postive,"Varun,Ankit maurya,GANESH T V,Ravi,Amazon customer,Vijayaraj N.,Amit Chavan,Hkpatel",,,4894
B009VCGPSY,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and Optical Sensor works on most Surfaces (H2C21AA, Black/Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice","$1,582.93 ", $649.00 , $269.00 ,Midrange,4.3,,0,Yes,Postive,"Shridhan Varadkar,Mahalingam,Rajender Eslavath,PRADEEP YADAV,Saravanan,Divyansh,Maninder S.,Rahman",,,680
B0B296NTFV,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice","$1,198.00 ", $599.00 , $299.00 ,Midrange,4.1,,0,Yes,Postive,"Sandip Roy,Neelakantam varsha,Rohit S. Rathore,Salman Siddiqi,Anil Kintali,Vivek,Vishal S.,Supriya Patra",,,1208
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",Electronics|WearableTechnology|SmartWatches,"$9,997.50 "," $3,999.00 "," $1,599.00 ",Premium,4,,0,Yes,Postive,"Ranjitha Parida,Shubham Pawar,Arul,Lokesh K V,Nandita Talukdar,Sushma Pradhan,Amazon Customer,Datta Dhanwate",,,658
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",Electronics|WearableTechnology|SmartWatches,"$42,100.00 "," $7,999.00 "," $1,499.00 ",Premium,4.2,,0,Yes,Postive,"Rahul Singh Rauthan,Sanjoy C,Prashanthi,Aditya Singh,Satyajit Patale,Owais,Amazon Customer,Himon Roy",,,1256
B07TCN5VR9,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$3,027.27 ", $999.00 , $329.00 ,Midrange,3.9,,0,Yes,Negative,"ArdKn,An Interested Customer,Kiran Kumar,Jaya,Aditya Tapase,Aniket,noor,Rohit Shariya",,,2622
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant – Black,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards","$5,803.23 "," $1,799.00 ", $549.00 ,Midrange,4.3,,0,Yes,Postive,"Minhaj Mohd,Amazon Customer,Placeholder,Ismat parveen,Animesh,Subham,hanmandla raju,vishal charikar",,,645
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics|WearableTechnology|SmartWatches,"$45,450.00 "," $9,999.00 "," $2,199.00 ",Premium,4.2,,0,Yes,Postive,"Deepankar G.,Babu Singh Rathore,Liton Das,Biswajit Udayabhanu,sameer shaikh,Anil p.,Anoop Sharma,Rameshwar Singh Rathore",,,1916
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice","$1,413.04 ", $650.00 , $299.00 ,Midrange,4.5,,0,Yes,Postive,"Mohammad Noushad,Ramkumar.R,Sreeram,Gs7,Dongay Rajasekhar Panda,Ritesh,Rahul Bangera,Vismay",,,915
B076B8G5D8,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black),MusicalInstruments|Microphones|Condenser,"$4,987.50 "," $1,995.00 ", $798.00 ,Midrange,4,,0,Yes,Postive,"Sameer Patil,Ashish s.,Harshal Kothari,Govinda,Arjun Ram,Amazon Customer,swapnil,Sk Sahanur Ali",,,6649
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$3,052.78 "," $1,099.00 ", $399.00 ,Midrange,4.2,,0,Yes,Postive,"Manav,Adarsh gupta,Sundeep,S.Sayeed Ahmed,jaspreet singh,Khaja moin,Anand,S.ARUMUGAM",,,483
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,$375.00 , $315.00 , $266.00 ,Budget,4.5,,0,Yes,Postive,"Gopinathan,Punaram Chutia,Amazon Customer,SREEJITH R B,S.S.Sohi,Gs7,Manish Liya,Anna",,,331
B07KCMR8D6,Classmate Octane Neon- Blue Gel Pens(Pack of 5)|Smooth Writing Pen|Attractive body colour for Boys & Girls|Waterproof ink for smudge free writing|Preferred by Students for Exam|Study at home essential,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",$50.00 , $50.00 , $50.00 ,Budget,4.3,,0,No,Postive,"Gatij saini,Biswajit Kundu,Altaf Khan,Agam Saran,Dinesh Jain,Isha Singhal,Nilofar Adeni,Ramkumar Dharra",,,312
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Home&Kitchen|CraftMaterials|Scrapbooking|Tape,$208.86 , $165.00 , $130.00 ,Budget,3.9,,0,Yes,Negative,"Amit Shrivastava,Sikandar kunar,INSTALL INTO PC,Sourabh,prakash,Arjun AK,Surendra Sawant,Subrahmanya Udupa",,,308
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$3,685.71 "," $1,290.00 ", $449.00 ,Midrange,4.1,,0,Yes,Postive,"Sameer,Dwarakesh Arshu,Arjun Kumar Ravi,Mathew K,Amazon Customer,User,venkat,Priyanka Deshmukh",,,5663
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,"$70,829.17 "," $16,999.00 "," $3,999.00 ",Premium,4.3,,0,Yes,Postive,"Vineet,shreyas,Amazon Customer,shaurya,Kartik Yadav",,,5244
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$4,161.29 "," $1,290.00 ", $399.00 ,Midrange,4.2,,0,Yes,Postive,"Clifford Francis,Paras s.,Aditya Pandey,Abhinav Mukherjee,Abhilash S.,MKS,Pradheenadoll@ G.,parth vishnubhai parmar",,,593
B09T3H12GV,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","$4,460.71 "," $2,498.00 "," $1,399.00 ",Premium,4.2,,0,Yes,Postive,"Harsh Kumar,Arv,Debayan,Sidharrtha Jain,Chirag,Satish,Amazon Customer,Amazon Customer",,,1317
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,$612.28 , $349.00 , $199.00 ,Budget,4,,0,Yes,Postive,"ArdKn,Nirbhay kumar,Sagar Viswanathan,Asp,Placeholder,BharanI,sonia,Niam",,,1187
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$4,995.00 ", $999.00 , $199.00 ,Midrange,3.9,,0,Yes,Negative,"Kunal,Himanshu,viswanath,sai niharka,saqib malik,Aashiq,Ramu Challa,Sanjay gupta",,,271
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics|WearableTechnology|SmartWatches,"$11,998.00 "," $5,999.00 "," $2,998.00 ",Premium,4.1,,0,Yes,Postive,"Sanjay G.,Vinay Bucha,Amazon Customer,arun,Rohit,Saly b,Aasim Ansari,Aniruddha Joshi",,,861
B08ZJDWTJ1,"Seagate Expansion 1TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM1000400)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,"$6,096.34 "," $4,999.00 "," $4,098.00 ",Premium,4.5,,0,Yes,Postive,"Pallavi Varur,Amitasap,PRADEEP,Karma,JASWANTSINGH,Suhasini Muppidi,Atesham,Arun Kumar",,,188
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)",Electronics|Cameras&Photography|VideoCameras,"$7,996.00 "," $1,999.00 ", $499.00 ,Midrange,3.7,,0,Yes,Negative,"IC,neetu singh,Prasenjit Jana,DANGAR RAMABEN KARSHANBHAI,Kushal,M.Pradhan,Naresh,ANURAG GUPTA",,,967
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",$670.15 , $449.00 , $299.00 ,Budget,3.5,,0,Yes,Negative,"Wilson Patel,Sneha m,Karthikeyan G,Karnal kumar,Deepak Rathod,Kumar Satyam,Arun Sharma,Placeholder",,,839
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$1,487.23 ", $699.00 , $329.00 ,Midrange,4.2,,0,Yes,Postive,"Omkar dhale,JD,HEMALATHA,Ajwadh a.,amar singh chouhan,Ravi Siddan,Himanshu Goel,Udaykumar",,,443
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","$1,427.14 ", $999.00 , $699.00 ,Midrange,3.5,,0,Yes,Negative,"HARDIK A.,JAYANTH,Huq Enterprises,E.C.GEORGE,Prince of world,vishwanath pratap yadav,Gurumoorthi,HIMANSHU JOSHIYARA",,,1137
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,"$19,950.00 "," $3,990.00 ", $799.00 ,Premium,4.3,,0,Yes,Postive,"Mananveer singh,Lavanya.G,Ananta Bhaskar Somawanshi,JYOTHI. N,Jaikrit,Govind Prajapati,Amazon Customer,Ramanjaneyulu",,,955
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C Lightning Boult Fast Charging (10Mins=100Mins), BoomX Tech Bass, ENC, IPX5 in Ear Earbuds with mic (Green)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$21,996.00 "," $5,499.00 "," $1,399.00 ",Premium,3.9,,0,Yes,Negative,"Ruman,deep,Jatin Sawhney,Nehru,P R Vedprakash,LEO SELVARATHINAM,Adil,Ashish Srinivas",,,641
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$1,023.08 ", $399.00 , $154.00 ,Budget,4.2,,0,Yes,Postive,"rahuls6099,Swasat Borah,Ajay Wadke,Pranali,RVK,Bhargav,Durai Vignesh,Amazon Customer",,,2451
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,"$3,552.63 "," $1,350.00 ", $519.00 ,Midrange,4.3,,0,Yes,Postive,"Akash Kumar,Anil Kumar,saijayanth,Rajib A.,Vinit Sarin,Ravinder Gautom,Yogesh Karel,MANISH KUMAR",,,1173
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics|WearableTechnology|SmartWatches,"$27,551.72 "," $7,990.00 "," $2,299.00 ",Premium,4.2,,0,Yes,Postive,"Andy,Deepak Karki,B J SHIVA SHANKAR,Shakil A.,Vikas Jeughale,Priti raut,Vikas,Amit T.",,,800
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,"$9,995.00 "," $1,999.00 ", $399.00 ,Midrange,4,,0,Yes,Postive,"Shekhar Badola,Pravin,Kishor,Ananta Bhaskar Somawanshi,Anonymous,Jyothi,Rishi,Amazon Customer",,,935
B092X94QNQ,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP  Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$10,500.00 "," $3,990.00 "," $1,499.00 ",Premium,4.1,,0,Yes,Postive,"Srikar Kandikonda,Alden Andrews,Bharat Gidh,Praveen S,Varun Jadhav",,,8139
B0846D5CBP,"Casio FX-991ES Plus-2nd Edition Scientific Calculator, Black",OfficeProducts|OfficeElectronics|Calculators|Scientific,"$1,295.00 "," $1,295.00 "," $1,295.00 ",Midrange,4.5,,0,No,Postive,"Vajrala s.,Goutham.G.A.,Abhishek Kumar Sharma,Goutam,bheemanna,Jose v j,Pratik Kumar (Sinu),cherukusureshreddy",,,483
B00KXULGJQ,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Extends Wifi to Smart Home & Alexa Devices (RE200)",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,"$16,173.53 "," $5,499.00 "," $1,889.00 ",Premium,4.2,,0,Yes,Postive,"Amazon Customer,Sanu Menon,Shyam,Anas P V,Amis,Joga sampath Kumar,Mayur Tangsale,Gandharva Purohit",,,1439
B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","$4,806.45 "," $1,490.00 ", $455.00 ,Midrange,4.1,,0,Yes,Postive,"Tanu,THENNARASU,uday,Rohit,Akshat Sharma,pramod b.,deepank Sonwal,Gatij saini",,,927
